Date,Marketplace,ASIN,SKU,Name,SalesOrganic,SalesPPC,UnitsOrganic,UnitsPPC,UnitsSponsoredProducts,UnitsSponsoredDisplay,Refunds,GrossProfit,NetProfit,Margin,Fulfillment Channel,downloaded_at
27/04/2026,Amazon.es,B0BW9QM7K5,41967MDFBA,"ROCKING GIFTS CUBILETE con 5 Dados Marron 7,5X11CM",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBA,2026-05-04 08:37:44
27/04/2026,Amazon.es,B0CWRVNV2C,283958DCFBA,ROCKING GIFTS Tapa Contador Cuadro Luces Madera Multifotos Marron 48 cm,0.0,0.0,0,0,0,0,0,-0.09,-0.09,0.0,FBA,2026-05-04 08:37:44
27/04/2026,Amazon.es,B09X8RCLHW,amzn.gr.305442CLM-iaDx20eh_LQEbUaaHn1-VG,"ROCKING GIFTS Set de 4 Posavasos de cerámica Decorativos con el diseño del Mosaico Panot Barcelona, de 10 cm de diámetro, en Color Gris",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBA,2026-05-04 08:37:44
27/04/2026,Amazon.de,B0BW9QKHH1,20002MDFBA,"Pipa Madera Falcon Extra, modelo semi curva, filtro especial Falcon",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBA,2026-05-04 08:37:44
27/04/2026,Amazon.es,B07THB5K14,amzn.gr.22211966CLMFBA-VsO_k6R7avkBoL-VG,"ROCKING GIFTS Sujetador de Puertas Perro Tekel: Tope para Suelo, Resistente, Seguro y Duradero.",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBA,2026-05-04 08:37:44
27/04/2026,Amazon.de,B09X8GHYQF,amzn.gr.2914123CLM-sMsoVF1YGiFMBdZAHV-VG,"ROCKING GIFTS Wandspiegel, rechteckig, Holzrahmen, Dunkelbraun, rustikal, 43 x 58 cm",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBA,2026-05-04 08:37:44
27/04/2026,Amazon.es,B09X8GHYQF,amzn.gr.2914123CLM-sMsoVF1YGiFMBdZAHV-VG,ROCKING GIFTS Espejo Pared Decorativo Rectangular Marco Madera Marrón Oscuro Rústico Clásico 43x58 cm,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBA,2026-05-04 08:37:44
27/04/2026,Amazon.fr,B09X8GHYQF,amzn.gr.2914123CLM-sMsoVF1YGiFMBdZAHV-VG,Miroir mural décoratif rectangulaire avec cadre en bois marron foncé rustique classique 43 x 58 cm,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBA,2026-05-04 08:37:44
27/04/2026,Amazon.it,B09X8GHYQF,amzn.gr.2914123CLM-sMsoVF1YGiFMBdZAHV-VG,Specchio da parete decorativo rettangolare cornice legno marrone scuro rustico classico 43x58 cm,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBA,2026-05-04 08:37:44
27/04/2026,Amazon.pl,B07M9DJ8K6,amzn.gr.83627SGVD-AM-puc1h1BYbga9fs6A-VG,"Signes Grimalt Lampa stołowa Lava 40 cm zielono-żółta, metalowa, 40 x 10 x 10 cm",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBA,2026-05-04 08:37:44
27/04/2026,Amazon.es,B089DKYTMM,22731SGFBA,"Vidal Regalos Vaciabolsillos de Madera 16 cm – Diseño Árbol de la Vida | Bandeja Decorativa para Llaves, Monedas y Joyas | Plato Organizador Hecho a Mano en Madera Natural",0.0,0.0,0,0,0,0,0,2.62,2.62,0.0,FBA,2026-05-04 08:37:44
27/04/2026,Amazon.fr,B089DKYTMM,22731SGFBA,"Vidal Regalos Vide-poches en bois 16 cm – Motif arbre de vie | Plateau décoratif pour clés, pièces et bijoux | Plateau organisateur fait main en bois naturel",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBA,2026-05-04 08:37:44
27/04/2026,Amazon.es,B0F1Z4Q3QN,309768CLM,ROCKING GIFTS Juego 2 Bandejas 25x34cm Comunión Niño Cartón,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
27/04/2026,Amazon.es,B0BHF3JTRJ,2684325CLMFBA,"ROCKING GIFTS Estropajero Doble Pizarra Blanco con Estropajos | Organizador Fregadero Cocina | Soporte para Esponja, Bayeta y Cepillos",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBA,2026-05-04 08:37:44
27/04/2026,Amazon.es,B0F225NMXV,3041197CLM,"Soporte de Cartón para Dulces y Regalos de Comunión Niño, Mostrador Postres, en Español, 38 cm",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
27/04/2026,Amazon.pl,B0BX4NYLQD,62157RGSGFBA,"ROCKING GIFTS Termometro Galileo Tubo de Cristal 22 cm, para Exterior o Interior, Analógico, Bolas Flotantes Colores",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBA,2026-05-04 08:37:44
27/04/2026,Amazon.com.be,B0BX4NYLQD,62157RGSGFBA,"Galileo Thermomètre en tube de verre 22 cm, pour extérieur ou intérieur, analogique, boules flottantes colorées",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBA,2026-05-04 08:37:44
27/04/2026,Amazon.es,B0BX4NWJLT,62217RGSGFBA,"ROCKING GIFTS Termometro Galileo Tubo de Cristal 40 cm, para Exterior o Interior, Analógico, Bolas Flotantes Colores",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBA,2026-05-04 08:37:44
27/04/2026,Amazon.es,B0BRYKJQ71,9361VC,ROCKING GIFTS Huevo Yoni Pequeño de Amatista con Agujero,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
27/04/2026,Amazon.de,B08WRJJT36,293845CLM,Vidal Regalos Carro de Cocina con Ruedas 3 Niveles Metalico Blanco 88 cm,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
27/04/2026,Amazon.de,B0CC3K8QPV,29842SGRG,"ROCKING GIFTS Wanddeko Eidechse, Metall, lila blau und grün, originelle Wanddekoration für Balkon Garten, 30 cm",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
27/04/2026,Amazon.fr,B0CC3K8QPV,29842SGRG,"ROCKING GIFTS Figurine métallique colorée de décoration de lézard, Bleu Lilas et Vert, Plaque Murale de décoration, décoration Murale Originale pour Balcon, 30 cm",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
27/04/2026,Amazon.es,B0BHF81ZSF,299520CLM,ROCKING GIFTS Llavero de Pared Beige en Forma de casa Keys con 7 Ganchos,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
27/04/2026,Amazon.es,B0BHF4LZH7,299529CLM,ROCKING GIFTS Perchero de Pared Beige PAJAROS con 4 Ganchos,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
27/04/2026,Amazon.fr,B0BHF5TQLM,299535CLM,ROCKING GIFTS Portariviste in metallo beige a forma di borsa Magazine,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
27/04/2026,Amazon.fr,B0BHF3VB4B,299537CLM,ROCKING GIFTS Portariviste in Metallo Nero Magazine,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
27/04/2026,Amazon.es,B0BHF3732V,299540CLM,"ROCKING GIFTS Revistero Metálico Negro Ciudad: Organizador de Revistas, Periódicos y Documentos para Oficina, Hogar o Salón",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
27/04/2026,Amazon.es,B0BHF4PVXS,299541CLM,ROCKING GIFTS Revistero metálico Beige Ciudad,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
27/04/2026,Amazon.es,B07XSJ6VM8,300301CLM,"Unbekannt Cómoda de 2 cajones, madera, metal y poliéster, color beige, 51 cm",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
27/04/2026,Amazon.es,B09X897P46,300431CLM,Espejo Pared Decorativo Rectangular Largo Estrecho Metal Dorado Elegante 21x84 cm,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
27/04/2026,Amazon.es,B09X8MLG2B,300437CLM,ROCKING GIFTS Reloj Sobremesa Cuadrado Madera Base Metal Diseño Vintage Industrial Elegante 23 cm,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
27/04/2026,Amazon.it,B01HU3T0DC,30051MD,"Bocchino DENICOTEA, lungo, color cromo, liscio",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
27/04/2026,Amazon.es,B09X84RJR4,300743CLM,"ROCKING GIFTS Figura Decorativa Busto Griego Romano Escultura Clásica Antigua de Resina con Efecto Piedra - Estatua de Dioses de la Mitología para Decoración del Hogar, Salón o Dormitorio - 28 cm",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
27/04/2026,Amazon.de,B09X8JQDN3,300746CLM,ROCKING GIFTS Set 2 dekorative Buchstützen Dekorative Büste Griechisch Römisch Kopf Frau Harz Weiß Gebrochen Elegant 21 cm,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
27/04/2026,Amazon.es,B09X82VYH5,300747CLM,ROCKING GIFTS Figura Decorativa Busto Griego Romano David con Jarrón Florero Portalápices Escultura Clásica Antigua Resina Efecto Piedra 16 cm,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
27/04/2026,Amazon.es,B0CC3X2DGD,30128SGRG,"ROCKING GIFTS Perchero Pared Percha de Madera Marron y Blanco, Pueblo con Casitas, Colgador Decorativo para Entrada Recibidor, 23 cm",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
27/04/2026,Amazon.es,B0CC3ZS2SR,30210SGRG,"ROCKING GIFTS Adorno de Pared Mariposa Azul, Metal, Mosaico, 24x19 cm, decoración terraza, Jardin",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
27/04/2026,Amazon.fr,B074PD3ZZH,30268MD,Pack 3 Decoupe Cigares avec Porte Cles,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
27/04/2026,Amazon.es,B07K2HYZ4W,30544MD,"Art Deco Home CENICERO Push Cristal Marron SI69 D:11,5 H:10CM",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
27/04/2026,Amazon.fr,B07K2J98ZD,30547MD,Art Deco Home Cendrier Pied rotatif Ballon chromé HS48 H : 60 cm D : 16 C.,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
27/04/2026,Amazon.es,B0BHF3V9D8,22212802CLMSELLERPRIME,"ROCKING GIFTS Set de 2 Revisteros de Polipiel Marrón de 2 Tamaños, Cesta con Asas Cuero Sintético para Almacenaje Salón y Sofá, 38 y 28 cm",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
27/04/2026,Amazon.de,B07QDZQ8BZ,40813MDSELLERPRIME,"Vitrine für Wand, Holz und Glas, Magnetverschluss, 42 cm",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
27/04/2026,Amazon.it,B0CPJS6DLF,22212969CLMFBA,"ROCKING GIFTS Set da Bagno con Motivo a Foglie, Dispenser per Sapone e Bicchiere in Ceramica, Stile Elegante e Minimalista",0.0,0.0,0,0,0,0,0,-0.01,-0.01,0.0,FBA,2026-05-04 08:37:44
27/04/2026,Amazon.de,B08WPG9DLR,amzn.gr.24040SGFBA-PK96N0cmdsbuPH-2HJ-VG,Vidal Regalos Taschenleerer Holz Ethnisches Design Antik Blumen Mitte Tisch Flur 16 cm,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBA,2026-05-04 08:37:44
27/04/2026,Amazon.es,B08WPG9DLR,amzn.gr.24040SGFBA-PK96N0cmdsbuPH-2HJ-VG,Vidal Regalos Vaciabolsillos Plato Madera Diseño Étnico Antiguo Flores Centro Mesa Recibidor 16 cm,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBA,2026-05-04 08:37:44
27/04/2026,Amazon.es,B0BHF6WSXR,299534CLMFBA,ROCKING GIFTS Revistero metálico Negro en Forma de Bolso Magazine,0.0,0.0,0,0,0,0,0,-0.03,-0.03,0.0,FBA,2026-05-04 08:37:44
27/04/2026,Amazon.es,B0FZCYXCWH,37669RO-NARSG,"ROCKING GIFTS Lámpara de Lava Grande Rocket 45 cm Rojo-Naranja de Aluminio – Luz Decorativa y Relajante para Dormitorio o Escritorio – Lámpara de Lava para Niños, Adolescentes y Espacios Gaming",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
27/04/2026,Amazon.fr,B0FZCYXCWH,37669RO-NARSG,"ROCKING GIFTS Grande lampe à lave Rocket 45 cm rouge-orange en aluminium - Lumière décorative et relaxante pour chambre ou bureau - Lampe à lave pour enfants, adolescents et espaces de jeu",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
27/04/2026,Amazon.de,B0FZD47JDM,37669RO-ROSSG,"ROCKING GIFTS Große Lava-Lampe Rocket 45 cm rot-rosa aus Aluminium – Dekorative und entspannende Beleuchtung für Schlafzimmer oder Schreibtisch – Lava-Lampe für Kinder, Jugendliche und Gaming-Räume",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
27/04/2026,Amazon.es,B0FZD47JDM,37669RO-ROSSG,"ROCKING GIFTS Lámpara de Lava Grande Rocket 45 cm Rojo-Rosa de Aluminio – Luz Decorativa y Relajante para Dormitorio o Escritorio – Lámpara de Lava para Niños, Adolescentes y Espacios Gaming",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
27/04/2026,Amazon.fr,B0FZD47JDM,37669RO-ROSSG,"ROCKING GIFTS Grande lampe à lave Rocket 45 cm rouge-rose en aluminium - Lumière décorative et relaxante pour chambre ou bureau - Lampe à lave pour enfants, adolescents et espaces de jeu",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
27/04/2026,Amazon.nl,B0FZD47JDM,37669RO-ROSSG,"ROCKING GIFTS Lavalamp Rocket, groot, 45 cm, rood-roze, aluminium, decoratief en ontspannend licht voor slaapkamer of bureau, lavalamp voor kinderen, jongeren en gamingruimtes",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
27/04/2026,Amazon.es,B0FZCRS4BL,37668AZ-VESG,"ROCKING GIFTS Lámpara de Lava 37 cm Azul-Verde con Base Metálica, Bombilla y Cable – Luz Ambiental y Decorativa para Habitación Infantil o Juvenil – Lámpara Relajante Estilo Retro para el Hogar",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
27/04/2026,Amazon.de,B0FZCT42YF,37668RO-ROSSG,"ROCKING GIFTS Lavalampe 37 cm rot-rosa mit Metallsockel, Glühbirne und Kabel – Ambientebeleuchtung und Dekoration für Kinder- oder Jugendzimmer – Entspannende Lampe im Retro-Stil für zu Hause",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
27/04/2026,Amazon.es,B0FZCT42YF,37668RO-ROSSG,"ROCKING GIFTS Lámpara de Lava 37 cm Rojo-Rosa con Base Metálica, Bombilla y Cable – Luz Ambiental y Decorativa para Habitación Infantil o Juvenil – Lámpara Relajante Estilo Retro para el Hogar",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
27/04/2026,Amazon.es,B0FZCW89SY,37668RO-NARSG,"ROCKING GIFTS Lámpara de Lava 37 cm Rojo-Naranja con Base Metálica, Bombilla y Cable – Luz Ambiental y Decorativa para Habitación Infantil o Juvenil – Lámpara Relajante Estilo Retro para el Hogar",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
27/04/2026,Amazon.es,B0FZCSS3B3,37669AZ-VESG,"ROCKING GIFTS Lámpara de Lava Grande Rocket 45 cm Azul-Verde de Aluminio – Luz Decorativa y Relajante para Dormitorio o Escritorio – Lámpara de Lava para Niños, Adolescentes y Espacios Gaming",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
27/04/2026,Amazon.es,B0FZCSWMD9,37669VE-AZSG,"ROCKING GIFTS Lámpara de Lava Grande Rocket 45 cm Verde-Azul de Aluminio – Luz Decorativa y Relajante para Dormitorio o Escritorio – Lámpara de Lava para Niños, Adolescentes y Espacios Gaming",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
27/04/2026,Amazon.es,B0CL3BJQRG,12605VCFBA,"ROCKING GIFTS Colgante Drusa de Cuarzo Ahumado: Piedra Natural para Chakras, Meditación y Protección",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBA,2026-05-04 08:37:44
27/04/2026,Amazon.es,B0GM8HMRYW,4758VCI,ROCKING GIFTS Pulsera De Jade Nefrita 6mm Genuina Piedra Natural para Meditación Equilibrio Y Armonía Espiritual con Goma Elástica 5cm Bienestar Y Paz Interior,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
27/04/2026,Amazon.it,B0GM8JJVZ6,15118VCI,ROCKING GIFTS Pulsera Celestina 10mm Piedra Natural Curación Meditación Yoga Esferas 10mm Goma Elástica Madagascar,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
27/04/2026,Amazon.de,B0GM8CGB4N,17655VCI,"ROCKING GIFTS Support en shungite pour Grande sphère de 7 à 10 cm, Pierre Naturelle de Carélie (Russie), pour l'énergie et l'harmonisation.",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
27/04/2026,Amazon.es,B00IFFVX4E,245907DC,dcasa - Mesa Cuadrado Plegable Gris 48x48x65 cm,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
27/04/2026,Amazon.es,B06XWQRYDY,11135SGFBA,"SIGNES GRIMALT Figura Hormiga, Metal, 13 cm, Adorno Pared para Colgar, Decoración del Hogar y Jardín",0.0,0.0,0,0,0,0,0,-0.12,-0.12,0.0,FBA,2026-05-04 08:37:44
27/04/2026,Amazon.fr,B06XWQRYDY,11135SGFBA,"Art Deco Home Figure Fourmi, métal, 13 cm, Mur d'ornement pour Suspendre, décoration de la Maison et Jardin",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBA,2026-05-04 08:37:44
27/04/2026,Amazon.es,B075RSNDSB,13065SGFBA,"ROCKING GIFTS Adorno Pared Metalico Golondrina Color Negro, 21 cm, con Gancho para Colgar, Decoracion forja Colgante, Golondrinas, Adorno Metal Pared",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBA,2026-05-04 08:37:44
27/04/2026,Amazon.de,B0CC3GMZXH,27285SGRG,"ROCKING GIFTS Iman de Nevera Caballito DE MAR x 4 Modelos, 9 cm, Ambiente Marino, Mosaico",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
27/04/2026,Amazon.es,B0CC3GMZXH,27285SGRG,"ROCKING GIFTS Iman de Nevera Caballito DE MAR x 4 Modelos, 9 cm, Ambiente Marino, Mosaico",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
27/04/2026,Amazon.de,B074PC4Z3G,20007MD,"Pfeife FALCON STANDARD-SERIE, gerade, Filter 6 mm",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
27/04/2026,Amazon.it,B074PC4Z3G,20007MD,"Pfeife FALCON STANDARD-SERIE, gerade, Filter 6 mm",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
27/04/2026,Amazon.fr,B0859MNQKB,290912CLM,Piñata Celebracion Fiestas Novia 45 cm,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
27/04/2026,Amazon.de,B0859MYBB8,290911CLM,Home Gadgets Pinata Party Bräutigam 45 cm,0.0,0.0,0,0,0,0,0,-0.15,-0.15,0.0,FBM,2026-05-04 08:37:44
27/04/2026,Amazon.es,B0859MYBB8,290911CLM,Home Gadgets Piñata Celebracion Fiestas Novio 45 cm,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
27/04/2026,Amazon.es,B00N9989JS,16887SG,Signes Grimalt Figura Decorativa de Resina Oshun (24 cm),0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
27/04/2026,Amazon.de,B01BD4Z3C6,43037SGFBA,"ROCKING GIFTS Wanddekoration, Eidechse, Salamander, Kunst-Ornament, zum Aufhängen für Garten, Veranda, Terrasse, Rasen, Zaun, Wand, 2 Stück 30 cm",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBA,2026-05-04 08:37:44
27/04/2026,Amazon.es,B01BD4Z3C6,43037SGFBA,"ROCKING GIFTS Adorno de Pared x2 Lagartos, Metal, 30 cm, decoración de Pared, jardín al Aire Libre, Figura de Lagartos, decoración de Metal, Colgante, para Patio o Valla, Sala de Estar, baño",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBA,2026-05-04 08:37:44
27/04/2026,Amazon.es,B01LWUI3JC,3141SGFBA,ROCKING GIFTS Figura Clasica Decorativa Zadkiel Resina 36 cm Efecto Bronce,0.0,0.0,0,0,0,0,0,-0.04,-0.04,0.0,FBA,2026-05-04 08:37:44
27/04/2026,Amazon.de,B07T25S2L7,17722SGFBA,"ROCKING GIFTS Ovaler Jute -Teppich, 100% natürliche Jute -Faser, weicher Teppich, Handweben, Lounge Teppich, Esszimmer, Schlafzimmer, Korridore, Eingang, natürliche Farbe (85 x 55 cm)",0.0,0.0,0,0,0,0,0,-1.72,-1.72,0.0,FBA,2026-05-04 08:37:44
27/04/2026,Amazon.es,B07T25S2L7,17722SGFBA,"ROCKING GIFTS Alfombra de Yute Ovalada, 100% Fibra de Yute Natural, Alfombra Suave, Tejida a Mano, Alfombra de Salón, Comedor, Dormitorio, Pasillos, Entrada, Color Natural (85x55 cm)",0.0,0.0,0,0,0,0,0,-0.01,-0.01,0.0,FBA,2026-05-04 08:37:44
27/04/2026,Amazon.es,B00A2671YA,5214SG,"Signes Grimalt Adorno Colgante, Cencerro con Cuerda, Metal, Sonajero, 37 cm Largo Total",0.0,0.0,0,0,0,0,0,-0.1,-0.1,0.0,FBM,2026-05-04 08:37:44
27/04/2026,Amazon.es,B01HU3WR28,40070MD,Madelcar - PACK 5 BOLSAS 25 AMARRACOS MUS-10042 - 40070MD,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
27/04/2026,Amazon.es,B0CC3QKBZ4,27379SGRG,"ROCKING GIFTS Figura Decorativa Clásica Pequeña, Oshun Diosa del Amor Belleza y Matrimonio, Resina Efecto Bronce Antiguo, Escultura de Mitologia Yoruba Africana, 9 cm",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
27/04/2026,Amazon.nl,B0CC3QKBZ4,27379SGRG,"ROCKING GIFTS Figura Decorativa Clásica Pequeña, Oshun Diosa del Amor Belleza y Matrimonio, Resina Efecto Bronce Antiguo, Escultura de Mitologia Yoruba Africana, 9 cm",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
27/04/2026,Amazon.fr,B09X8GHYQF,2914123CLMFBA,Miroir mural décoratif rectangulaire avec cadre en bois marron foncé rustique classique 43 x 58 cm,0.0,0.0,0,0,0,0,0,-0.12,-0.12,0.0,FBA,2026-05-04 08:37:44
27/04/2026,Amazon.it,B09X8GHYQF,2914123CLMFBA,Specchio da parete decorativo rettangolare cornice legno marrone scuro rustico classico 43x58 cm,0.0,0.0,0,0,0,0,0,-0.05,-0.05,0.0,FBA,2026-05-04 08:37:44
27/04/2026,Amazon.fr,B076N77P7C,875VC0,"Mineral Import - Géodes de quartz blanc, mini-sectionnées - 875VC",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
27/04/2026,Amazon.es,B07D9VS258,4798VCFBA,"ROCKING GIFTS Esfera de Selenita Pequeña (4cm): Bola de Cristal Natural Pulida, Energía Positiva, Meditación, Yoga, Limpieza y Armonización de Chakras, Feng Shui, Decoración Hogar",0.0,0.0,0,0,0,0,1,-8.21,-8.21,0.0,FBA,2026-05-04 08:37:44
27/04/2026,Amazon.es,B08WR3DKHL,2182901CLM,Cuadro Decorativo Madera Arbol de La Vida 40x25 cm,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
27/04/2026,Amazon.es,B0BVMT5XL2,28039RGSG,"ROCKING GIFTS Figura Decorativa Dios Hindú Ganesh Ganesha Elefante Hinduismo, Resina Efecto Bronce Antiguo, Decoración Oriental, 13 cm",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
27/04/2026,Amazon.de,B0BX4NYLQD,62157RGSG,"ROCKING GIFTS Galileo Thermometer Glasröhre 22 cm, für drinnen oder draußen, analog, schwimmende Kugeln Farben",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
27/04/2026,Amazon.es,B0BX4NYLQD,62157RGSG,"ROCKING GIFTS Termometro Galileo Tubo de Cristal 22 cm, para Exterior o Interior, Analógico, Bolas Flotantes Colores",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
27/04/2026,Amazon.es,B07K2J98ZD,30547MDFBA,CENICERO PIE GIRAT. Ball Cromado HS48 H:60CM D:16C,0.0,0.0,0,0,0,0,0,-0.01,-0.01,0.0,FBA,2026-05-04 08:37:44
27/04/2026,Amazon.es,B01HK60V6Y,3391VC,Mineral Import - Colgante Flor de la Vida con Cadena. Plata de Ley 925. - 3391VC,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
27/04/2026,Amazon.es,B074PCYHBY,40256MDSELLERPRIME,"ROCKING GIFTS Calzador de Zapatos, Botas, Largo, Ideal para personas mayores, con Rascador, Mano de Madera 45 cm",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
27/04/2026,Amazon.de,B07TFBJCZF,278438CLM,ROCKING GIFTS Silber Wand dekorativen Spiegel 50 cm Durchmesser zum Aufhängen,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
27/04/2026,Amazon.it,B07TFBJCZF,278438CLM,ROCKING GIFTS Specchio Decorativo della Parete d'Argento di 50 cm di Diametro da Appendere,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
27/04/2026,Amazon.de,B0BW9QKHH1,20002MDRG,"Pipa Madera Falcon Extra, modelo semi curva, filtro especial Falcon",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
